issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2014-01-01,A5, 36 months,RENT,705.0,22.0,0.0,63.9,40000.0,8.9,27.12,debt_consolidation,0.0,6400.0,Individual,203.23,Not Verified,0.0,CA,f,709.0,7223.0,11295151,10.0,4.0,1,494553.6
2014-01-01,B1, 36 months,MORTGAGE,700.0,25.0,0.0,58.9,57000.0,9.67,25.05,debt_consolidation,1.0,13900.0,Individual,446.37,Verified,0.0,PA,w,704.0,18765.0,9066938,16.0,0.0,1,418176.0
2014-01-01,B2, 36 months,MORTGAGE,730.0,37.0,0.0,28.2,198000.0,10.99,11.47,home_improvement,10.0,14000.0,Individual,458.28,Verified,0.0,MA,f,734.0,33003.0,10147291,19.0,11.0,1,965260.8
2014-01-01,C5, 36 months,RENT,675.0,50.0,0.0,65.9,180000.0,16.24,15.17,debt_consolidation,0.0,34875.0,Individual,1230.24,Source Verified,0.0,NJ,f,679.0,27220.0,10113550,29.0,3.0,0,323568.0
2014-01-01,C3, 60 months,MORTGAGE,675.0,36.0,2.0,34.4,72000.0,14.98,25.83,debt_consolidation,1.0,10000.0,Individual,237.8,Source Verified,0.0,OH,w,679.0,7668.0,10081912,15.0,11.0,1,589248.0
2014-01-01,A4, 36 months,MORTGAGE,745.0,22.0,0.0,43.4,87000.0,7.9,7.74,credit_card,1.0,22000.0,Individual,688.39,Source Verified,0.0,IL,w,749.0,27793.0,10537021,15.0,8.0,1,583977.6
2014-01-01,C2, 60 months,MORTGAGE,690.0,24.0,0.0,84.2,98000.0,14.47,8.84,debt_consolidation,8.0,17500.0,Individual,411.48,Verified,0.0,TX,f,694.0,32098.0,10068645,9.0,11.0,1,576028.8
2014-01-01,C2, 36 months,MORTGAGE,670.0,28.0,0.0,54.3,118000.0,14.47,10.62,vacation,1.0,1675.0,Individual,57.64,Not Verified,0.0,NC,f,674.0,10586.0,11315060,14.0,4.0,1,483926.4
2014-01-01,C1, 36 months,RENT,680.0,15.0,1.0,52.0,86000.0,13.98,10.8,debt_consolidation,0.0,13500.0,Individual,461.27,Not Verified,1.0,CA,w,684.0,6842.0,11275048,9.0,11.0,1,418176.0
2014-01-01,A3, 36 months,MORTGAGE,750.0,22.0,0.0,54.9,71000.0,7.62,13.91,debt_consolidation,3.0,28000.0,Individual,872.52,Source Verified,0.0,AL,w,754.0,27958.0,11245017,7.0,11.0,1,810086.4
2014-01-01,B5, 36 months,OWN,690.0,32.0,0.0,45.3,127000.0,13.53,14.43,debt_consolidation,0.0,20000.0,Individual,679.0,Source Verified,0.0,FL,w,694.0,14581.0,11285006,17.0,11.0,1,357696.0
2014-01-01,B5, 36 months,RENT,660.0,25.0,0.0,27.5,25000.0,13.53,11.38,debt_consolidation,0.0,10000.0,Individual,339.5,Not Verified,0.0,CA,w,664.0,5529.0,11295078,15.0,2.0,1,370915.2
2014-01-01,B4, 36 months,RENT,665.0,32.0,0.0,67.9,49500.0,12.85,18.01,credit_card,0.0,5700.0,Individual,191.65,Not Verified,0.0,OR,f,669.0,9168.0,11235021,9.0,1.0,1,181526.4
2014-01-01,C4, 36 months,RENT,660.0,34.0,1.0,48.9,57000.0,15.61,12.25,credit_card,1.0,8000.0,Individual,279.72,Verified,1.0,PA,w,664.0,5278.0,11324702,12.0,0.0,1,455068.8
2014-01-01,D4, 60 months,MORTGAGE,660.0,57.0,0.0,52.8,75000.0,19.22,10.24,debt_consolidation,2.0,15000.0,Individual,390.93,Source Verified,0.0,NJ,f,664.0,17518.0,11314999,29.0,11.0,0,578620.8
2014-01-01,D3, 60 months,MORTGAGE,680.0,29.0,1.0,77.4,60000.0,18.25,22.62,debt_consolidation,2.0,20000.0,Individual,510.6,Source Verified,1.0,CO,f,684.0,6893.0,11264900,9.0,11.0,1,546998.4
2014-01-01,A3, 36 months,RENT,675.0,22.0,0.0,47.7,105000.0,7.62,6.06,credit_card,2.0,17000.0,Individual,529.75,Verified,0.0,IL,w,679.0,18173.0,11304881,7.0,11.0,1,581299.2
2014-01-01,B5, 36 months,RENT,670.0,32.0,0.0,78.9,60000.0,13.53,16.86,debt_consolidation,0.0,6000.0,Individual,203.7,Verified,0.0,CA,w,674.0,12078.0,11314884,19.0,2.0,1,365644.8
2014-01-01,B4, 36 months,MORTGAGE,680.0,31.0,1.0,61.9,47500.0,12.85,29.69,debt_consolidation,2.0,18500.0,Individual,622.01,Verified,0.0,PA,f,684.0,15036.0,11084788,11.0,11.0,1,652320.0
2014-01-01,D5, 60 months,MORTGAGE,690.0,26.0,0.0,25.7,63000.0,19.97,19.58,home_improvement,0.0,15000.0,Individual,397.16,Verified,0.0,GA,f,694.0,4426.0,11244907,14.0,11.0,0,568080.0
2014-01-01,B3, 36 months,RENT,700.0,42.0,0.0,88.5,100000.0,11.99,17.74,debt_consolidation,6.0,18000.0,Individual,597.78,Source Verified,0.0,CA,f,704.0,20975.0,11114571,13.0,2.0,1,412905.6
2014-01-01,B1, 36 months,MORTGAGE,725.0,6.0,0.0,87.5,65000.0,9.67,4.25,debt_consolidation,0.0,10000.0,Individual,321.13,Not Verified,0.0,TX,f,729.0,10411.0,10994934,2.0,11.0,1,747014.4
2014-01-01,B3, 60 months,RENT,700.0,44.0,0.0,44.3,75000.0,11.99,10.94,credit_card,0.0,11600.0,Individual,257.98,Verified,0.0,DC,f,704.0,12815.0,10638931,15.0,2.0,1,902102.4
2014-01-01,B2, 36 months,MORTGAGE,695.0,17.0,0.0,60.9,65000.0,10.99,4.23,debt_consolidation,2.0,15000.0,Individual,491.01,Not Verified,0.0,IL,f,699.0,11867.0,11304822,5.0,11.0,1,449798.4
2014-01-01,B3, 36 months,MORTGAGE,690.0,32.0,0.0,72.2,85000.0,11.99,21.04,debt_consolidation,5.0,7675.0,Individual,254.89,Not Verified,0.0,MI,f,694.0,14730.0,11244846,10.0,11.0,1,504921.6
2014-01-01,B4, 36 months,MORTGAGE,675.0,31.0,0.0,97.4,90000.0,12.85,15.47,debt_consolidation,3.0,35000.0,Individual,1176.77,Verified,0.0,TN,f,679.0,33025.0,11274902,5.0,9.0,1,546998.4
2014-01-01,B3, 36 months,MORTGAGE,685.0,40.0,1.0,29.6,65000.0,11.99,14.56,credit_card,1.0,7200.0,Individual,239.11,Source Verified,0.0,NY,w,689.0,12245.0,11264780,19.0,2.0,1,363052.8
2014-01-01,A5, 36 months,RENT,720.0,7.0,0.0,60.0,37867.0,8.9,13.63,debt_consolidation,0.0,8000.0,Individual,254.03,Not Verified,0.0,WA,f,724.0,6475.0,11294835,5.0,5.0,1,239414.4
2014-01-01,C3, 36 months,MORTGAGE,670.0,23.0,0.0,59.8,57000.0,14.98,14.76,debt_consolidation,7.0,13625.0,Individual,472.19,Verified,0.0,UT,w,674.0,10054.0,11244819,10.0,11.0,1,489283.2
2014-01-01,C1, 36 months,MORTGAGE,750.0,13.0,0.0,35.7,140000.0,13.98,6.06,other,3.0,24000.0,Individual,820.04,Verified,0.0,WA,w,754.0,27174.0,11294892,8.0,5.0,1,623376.0
2014-01-01,D3, 60 months,RENT,665.0,17.0,0.0,52.3,55000.0,18.25,11.83,debt_consolidation,0.0,18000.0,Individual,459.54,Verified,0.0,MI,f,669.0,11564.0,11294671,7.0,2.0,1,270950.4
2014-01-01,D1, 60 months,RENT,665.0,14.0,0.0,102.5,97000.0,16.99,8.33,credit_card,0.0,12000.0,Individual,298.17,Verified,0.0,CA,f,669.0,10251.0,11314907,3.0,3.0,1,344476.8
2014-01-01,C4, 36 months,MORTGAGE,705.0,24.0,0.0,76.3,65000.0,15.61,27.42,credit_card,0.0,27075.0,Individual,946.68,Verified,0.0,CA,f,709.0,19521.0,11314847,17.0,11.0,1,767923.2
2014-01-01,A4, 36 months,RENT,705.0,31.0,0.0,79.1,325000.0,7.9,13.93,credit_card,2.0,8000.0,Individual,250.33,Verified,0.0,NJ,f,709.0,67023.0,11324880,10.0,11.0,1,846979.2
2014-01-01,B1, 36 months,MORTGAGE,670.0,29.0,0.0,93.1,95000.0,9.67,20.53,credit_card,3.0,15000.0,Individual,481.69,Not Verified,0.0,MI,w,674.0,37817.0,11314886,13.0,2.0,1,796867.2
2014-01-01,C2, 36 months,MORTGAGE,690.0,19.0,0.0,52.8,29000.0,14.47,26.32,debt_consolidation,5.0,11600.0,Individual,399.12,Verified,0.0,IL,w,694.0,13860.0,10608283,8.0,0.0,1,468288.0
2014-01-01,C2, 60 months,MORTGAGE,695.0,18.0,0.0,88.3,53000.0,14.47,27.56,credit_card,1.0,10650.0,Individual,250.41,Source Verified,0.0,LA,f,699.0,17388.0,11234974,14.0,5.0,1,426124.8
2014-01-01,C4, 60 months,MORTGAGE,660.0,18.0,1.0,65.6,54000.0,15.61,12.42,debt_consolidation,2.0,12000.0,Individual,289.34,Source Verified,1.0,OH,f,664.0,23664.0,11214972,10.0,3.0,1,399859.2
2014-01-01,E5, 36 months,MORTGAGE,695.0,23.0,0.0,98.2,56000.0,23.4,29.19,debt_consolidation,2.0,9250.0,Individual,360.0,Source Verified,0.0,FL,f,699.0,10797.0,11214931,9.0,11.0,1,407548.8
2014-01-01,D1, 60 months,RENT,675.0,19.0,0.0,79.2,120000.0,16.99,21.48,debt_consolidation,0.0,32000.0,Individual,795.12,Source Verified,0.0,NJ,f,679.0,25516.0,10169367,11.0,11.0,0,447120.0
2014-01-01,D1, 60 months,MORTGAGE,675.0,31.0,0.0,84.4,50000.0,16.99,25.35,credit_card,3.0,19000.0,Individual,472.1,Verified,0.0,MO,f,679.0,21440.0,10745166,11.0,11.0,0,586569.6
2014-01-01,C4, 36 months,RENT,695.0,19.0,0.0,14.5,45000.0,15.61,20.67,debt_consolidation,0.0,13025.0,Individual,455.42,Verified,0.0,MO,f,699.0,4210.0,10548609,11.0,2.0,0,368323.2
2014-01-01,C2, 36 months,RENT,680.0,47.0,1.0,32.0,32000.0,14.47,34.28,debt_consolidation,0.0,1000.0,Individual,34.41,Verified,1.0,CA,w,684.0,8306.0,10904851,17.0,3.0,1,839030.4
2014-01-01,C1, 36 months,OWN,695.0,21.0,0.0,73.0,42500.0,13.98,23.81,credit_card,0.0,19125.0,Individual,653.47,Not Verified,0.0,GA,f,699.0,18469.0,7925898,9.0,11.0,1,360374.4
2014-01-01,C4, 36 months,OWN,660.0,23.0,0.0,59.0,60000.0,15.61,15.86,major_purchase,3.0,12000.0,Individual,419.58,Not Verified,0.0,NV,f,664.0,8784.0,10914807,9.0,0.0,1,386640.0
2014-01-01,C5, 36 months,MORTGAGE,695.0,20.0,0.0,60.9,87000.0,16.24,20.76,debt_consolidation,1.0,17675.0,Individual,623.5,Verified,0.0,WA,w,699.0,7737.0,11214906,11.0,11.0,1,402451.2
2014-01-01,C1, 36 months,OWN,675.0,29.0,1.0,40.4,30180.0,13.98,17.18,credit_card,3.0,6000.0,Individual,205.01,Verified,1.0,MI,w,679.0,4813.0,11214980,12.0,4.0,1,878515.2
2014-01-01,B2, 36 months,MORTGAGE,710.0,21.0,0.0,67.5,80000.0,10.99,24.92,debt_consolidation,3.0,21075.0,Individual,689.87,Verified,0.0,CA,f,714.0,39311.0,11234923,9.0,11.0,1,444528.0
2014-01-01,E1, 36 months,RENT,710.0,13.0,0.0,5.2,47500.0,20.5,22.59,other,0.0,6000.0,Individual,224.52,Verified,0.0,AZ,f,714.0,535.0,10984857,6.0,0.0,1,1291161.6
2014-01-01,B2, 36 months,OWN,800.0,21.0,0.0,18.9,47000.0,10.99,32.15,moving,1.0,12000.0,Individual,392.81,Source Verified,0.0,VA,w,804.0,3815.0,10746276,10.0,3.0,1,502243.2
2014-01-01,B5, 36 months,RENT,710.0,9.0,0.0,10.3,33000.0,13.53,13.42,debt_consolidation,0.0,2500.0,Individual,84.88,Not Verified,0.0,CA,w,714.0,933.0,11085109,6.0,3.0,1,215827.2
2014-01-01,A3, 36 months,OWN,755.0,33.0,0.0,47.5,125000.0,7.62,23.72,debt_consolidation,4.0,30000.0,Individual,934.85,Verified,0.0,TX,f,759.0,20968.0,11054975,13.0,11.0,1,878515.2
2014-01-01,B4, 36 months,MORTGAGE,690.0,22.0,5.0,45.4,118000.0,12.85,7.16,debt_consolidation,3.0,10000.0,Individual,336.22,Source Verified,0.0,NY,f,694.0,7542.0,11044991,10.0,2.0,1,581299.2
2014-01-01,C2, 36 months,MORTGAGE,665.0,30.0,1.0,59.7,50000.0,14.47,7.85,debt_consolidation,3.0,7500.0,Individual,258.05,Source Verified,1.0,CT,f,669.0,10328.0,11035005,10.0,0.0,1,589248.0
2014-01-01,B3, 36 months,RENT,745.0,28.0,0.0,39.7,87000.0,11.99,11.7,vacation,7.0,9000.0,Individual,298.89,Not Verified,0.0,AR,w,749.0,16039.0,11025073,8.0,11.0,1,528681.6
2014-01-01,B4, 36 months,RENT,665.0,26.0,0.0,27.5,48000.0,12.85,28.03,debt_consolidation,2.0,7000.0,Individual,235.36,Not Verified,0.0,LA,w,669.0,4100.0,10984994,18.0,2.0,1,541728.0
2014-01-01,C2, 60 months,MORTGAGE,690.0,21.0,0.0,75.2,65000.0,14.47,6.0,debt_consolidation,2.0,16000.0,Individual,376.21,Source Verified,0.0,CA,f,694.0,7826.0,10615206,8.0,11.0,1,520819.2
2014-01-01,C2, 36 months,MORTGAGE,685.0,24.0,0.0,76.8,76000.0,14.47,24.0,debt_consolidation,2.0,16625.0,Individual,572.01,Verified,0.0,TX,w,689.0,22132.0,10137385,12.0,5.0,1,412905.6
2014-01-01,E1, 60 months,MORTGAGE,685.0,12.0,0.0,89.3,89400.0,20.5,25.17,credit_card,0.0,28000.0,Individual,749.65,Source Verified,0.0,NH,w,689.0,32244.0,10606251,6.0,2.0,1,744336.0
2014-01-01,B3, 36 months,MORTGAGE,735.0,23.0,0.0,36.8,70000.0,11.99,11.79,debt_consolidation,1.0,2500.0,Individual,83.03,Source Verified,0.0,AR,f,739.0,9894.0,11005118,8.0,7.0,1,844300.8
2014-01-01,B1, 36 months,MORTGAGE,685.0,25.0,1.0,61.3,35000.0,9.67,29.97,credit_card,0.0,10000.0,Individual,321.13,Source Verified,1.0,TX,f,689.0,10413.0,11025005,9.0,2.0,1,544406.4
2014-01-01,C3, 60 months,MORTGAGE,700.0,29.0,0.0,93.1,100000.0,14.98,10.46,debt_consolidation,3.0,24000.0,Individual,570.71,Verified,0.0,MN,f,704.0,12943.0,10985038,6.0,11.0,0,405129.6
2014-01-01,A3, 36 months,MORTGAGE,735.0,28.0,0.0,47.0,120000.0,7.62,13.23,credit_card,3.0,24000.0,Individual,747.88,Verified,0.0,NY,w,739.0,31647.0,11074708,11.0,11.0,1,647049.6
2014-01-01,C4, 60 months,MORTGAGE,725.0,43.0,0.0,88.7,81328.0,15.61,26.03,debt_consolidation,2.0,16000.0,Individual,385.79,Source Verified,0.0,OR,w,729.0,16846.0,11015082,13.0,5.0,1,602294.4
2014-01-01,A3, 36 months,MORTGAGE,715.0,41.0,0.0,70.5,100000.0,7.62,24.39,credit_card,5.0,21000.0,Individual,654.39,Verified,0.0,NH,f,719.0,27566.0,11025078,19.0,11.0,1,544406.4
2014-01-01,A3, 36 months,RENT,685.0,26.0,0.0,87.5,180000.0,7.62,14.37,credit_card,1.0,24000.0,Individual,747.88,Source Verified,0.0,FL,w,689.0,18542.0,11085009,13.0,11.0,1,457747.2
2014-01-01,C3, 36 months,MORTGAGE,685.0,23.0,0.0,99.5,72000.0,14.98,12.4,credit_card,3.0,7500.0,Individual,259.92,Verified,0.0,OR,f,689.0,6465.0,10985095,12.0,9.0,1,397180.8
2014-01-01,B5, 36 months,MORTGAGE,675.0,15.0,0.0,63.9,90000.0,13.53,9.13,debt_consolidation,1.0,10000.0,Individual,339.5,Not Verified,0.0,TN,w,679.0,5365.0,10985103,7.0,1.0,1,352425.6
2014-01-01,C4, 36 months,MORTGAGE,670.0,33.0,0.0,71.1,121000.0,15.61,16.78,credit_card,10.0,35000.0,Individual,1223.77,Verified,0.0,WA,w,674.0,44146.0,10618779,9.0,11.0,1,741744.0
2014-01-01,B2, 60 months,RENT,715.0,20.0,0.0,41.5,90000.0,10.99,29.36,debt_consolidation,1.0,12000.0,Individual,260.85,Verified,0.0,NJ,f,719.0,7102.0,11015125,6.0,1.0,1,331516.8
2014-01-01,B4, 36 months,MORTGAGE,695.0,25.0,0.0,61.7,65000.0,12.85,20.35,credit_card,2.0,9000.0,Individual,302.6,Source Verified,0.0,IL,f,699.0,7678.0,11085068,8.0,11.0,1,531360.0
2014-01-01,B4, 36 months,MORTGAGE,675.0,21.0,0.0,86.3,40000.0,12.85,4.35,car,2.0,5000.0,Individual,168.11,Not Verified,0.0,TX,f,679.0,4919.0,11064971,6.0,3.0,1,307756.8
2014-01-01,C3, 36 months,MORTGAGE,705.0,33.0,0.0,52.5,176074.0,14.98,14.63,debt_consolidation,8.0,11000.0,Individual,381.22,Verified,0.0,MD,f,709.0,20107.0,11034984,15.0,11.0,1,405129.6
2014-01-01,C5, 36 months,RENT,665.0,21.0,0.0,88.2,124000.0,16.24,13.17,debt_consolidation,1.0,15000.0,Individual,529.14,Not Verified,0.0,NJ,w,669.0,20014.0,11075071,13.0,11.0,1,531360.0
2014-01-01,C2, 60 months,MORTGAGE,710.0,20.0,0.0,50.1,70000.0,14.47,21.55,debt_consolidation,2.0,18000.0,Individual,423.23,Source Verified,0.0,GA,f,714.0,10628.0,11055038,12.0,11.0,1,749606.4
2014-01-01,E3, 60 months,MORTGAGE,665.0,29.0,1.0,67.3,75110.0,22.4,10.58,debt_consolidation,3.0,31450.0,Individual,875.79,Verified,0.0,GA,f,669.0,3905.0,11064991,7.0,2.0,1,754704.0
2014-01-01,C2, 60 months,MORTGAGE,675.0,44.0,0.0,72.5,97624.0,14.47,8.83,debt_consolidation,7.0,12000.0,Individual,282.16,Source Verified,0.0,CA,f,679.0,5363.0,11055020,7.0,11.0,1,499824.0
2014-01-01,A4, 36 months,RENT,790.0,10.0,0.0,3.5,100000.0,7.9,0.59,home_improvement,0.0,8000.0,Individual,250.33,Source Verified,0.0,CA,w,794.0,723.0,10716836,5.0,1.0,1,223603.2
2014-01-01,B5, 36 months,MORTGAGE,675.0,26.0,0.0,73.6,75000.0,13.53,7.63,home_improvement,6.0,13000.0,Individual,441.35,Not Verified,0.0,AL,f,679.0,11413.0,10995139,9.0,11.0,1,399859.2
2014-01-01,C4, 36 months,RENT,680.0,32.0,0.0,59.9,86000.0,15.61,17.99,debt_consolidation,6.0,10000.0,Individual,349.65,Verified,0.0,FL,f,684.0,16340.0,10995079,11.0,11.0,1,431395.2
2014-01-01,B3, 36 months,RENT,680.0,20.0,1.0,52.3,44000.0,11.99,18.49,credit_card,0.0,11600.0,Individual,385.24,Not Verified,1.0,WA,f,684.0,13341.0,10974972,9.0,4.0,1,541728.0
2014-01-01,C2, 36 months,MORTGAGE,660.0,19.0,1.0,69.9,71000.0,14.47,14.57,debt_consolidation,3.0,9000.0,Individual,309.66,Verified,0.0,MI,f,664.0,7198.0,11074809,10.0,3.0,1,576028.8
2014-01-01,E5, 36 months,RENT,680.0,38.0,0.0,94.9,117000.0,23.4,21.83,debt_consolidation,4.0,14000.0,Individual,544.86,Verified,0.0,PA,f,684.0,18692.0,11034894,18.0,2.0,1,476064.0
2014-01-01,D2, 60 months,MORTGAGE,710.0,32.0,0.0,33.4,124000.0,17.57,20.86,major_purchase,5.0,35000.0,Individual,880.61,Verified,0.0,MD,f,714.0,30432.0,11074825,19.0,11.0,1,720748.8
2014-01-01,E1, 60 months,MORTGAGE,665.0,19.0,1.0,85.9,110000.0,20.5,14.5,credit_card,0.0,14975.0,Individual,400.93,Source Verified,1.0,OK,f,669.0,10396.0,11084725,9.0,1.0,0,349833.6
2014-01-01,A4, 36 months,RENT,705.0,11.0,1.0,40.3,37000.0,7.9,18.23,credit_card,0.0,10000.0,Individual,312.91,Verified,1.0,CT,w,709.0,11073.0,11034823,10.0,11.0,1,720748.8
2014-01-01,D4, 60 months,MORTGAGE,685.0,48.0,0.0,61.4,82000.0,19.22,31.28,home_improvement,1.0,21000.0,Individual,547.3,Verified,0.0,AZ,f,689.0,18171.0,11044856,20.0,5.0,0,497145.6
2014-01-01,A3, 36 months,RENT,700.0,17.0,0.0,40.1,35000.0,7.62,20.16,credit_card,2.0,10000.0,Individual,311.62,Not Verified,0.0,MA,w,704.0,5609.0,10994932,7.0,4.0,1,357696.0
2014-01-01,A5, 36 months,MORTGAGE,685.0,40.0,0.0,52.5,130000.0,8.9,18.01,debt_consolidation,4.0,24000.0,Individual,762.08,Source Verified,0.0,TX,w,689.0,30843.0,11074868,19.0,3.0,1,641692.8
2014-01-01,F3, 36 months,RENT,665.0,15.0,0.0,90.5,107000.0,24.5,11.17,debt_consolidation,0.0,10350.0,Individual,408.79,Not Verified,0.0,MA,f,669.0,10404.0,11004789,12.0,11.0,0,218246.4
2014-01-01,A3, 36 months,MORTGAGE,715.0,18.0,0.0,41.1,185000.0,7.62,15.31,debt_consolidation,2.0,24000.0,Individual,747.88,Verified,0.0,NY,f,719.0,19135.0,11004967,12.0,11.0,1,360374.4
2014-01-01,C1, 36 months,MORTGAGE,720.0,32.0,0.0,45.1,53000.0,13.98,15.08,debt_consolidation,1.0,11000.0,Individual,375.85,Not Verified,0.0,TN,f,724.0,10632.0,11074905,15.0,5.0,1,441849.6
2014-01-01,A4, 36 months,RENT,710.0,29.0,0.0,46.4,150000.0,7.9,13.31,credit_card,0.0,23500.0,Individual,735.33,Verified,0.0,CA,w,714.0,7370.0,11074920,16.0,0.0,1,318297.6
2014-01-01,B3, 36 months,RENT,675.0,47.0,1.0,45.2,105461.0,11.99,11.08,debt_consolidation,3.0,6600.0,Individual,219.19,Verified,1.0,CA,w,679.0,4116.0,11044842,10.0,11.0,1,712800.0
2014-01-01,C3, 36 months,MORTGAGE,665.0,26.0,0.0,92.7,45000.0,14.98,15.76,debt_consolidation,4.0,9600.0,Individual,332.7,Verified,0.0,IL,f,669.0,10388.0,10984796,9.0,0.0,1,373593.6
2014-01-01,C3, 36 months,OWN,735.0,19.0,0.0,29.3,75000.0,14.98,5.92,debt_consolidation,1.0,15000.0,Individual,519.84,Verified,0.0,NY,f,739.0,14481.0,11005126,13.0,11.0,1,465609.6
2014-01-01,E2, 36 months,RENT,670.0,26.0,0.0,32.7,36500.0,21.48,15.59,medical,0.0,5775.0,Individual,219.0,Not Verified,0.0,NC,w,674.0,4053.0,11025006,9.0,11.0,0,389232.0
2014-01-01,D1, 36 months,MORTGAGE,680.0,52.0,0.0,37.6,220000.0,16.99,12.92,debt_consolidation,4.0,35000.0,Individual,1247.68,Verified,0.0,FL,f,684.0,19003.0,10737277,8.0,11.0,1,539136.0
2014-01-01,D1, 60 months,MORTGAGE,660.0,29.0,0.0,72.2,66000.0,16.99,20.51,credit_card,0.0,20000.0,Individual,496.95,Source Verified,0.0,KS,f,664.0,20933.0,11014856,17.0,4.0,1,205286.4
2014-01-01,D1, 36 months,RENT,660.0,42.0,0.0,44.0,38000.0,16.99,21.89,credit_card,0.0,17050.0,Individual,607.8,Verified,0.0,NY,f,664.0,11545.0,10985000,19.0,7.0,0,507600.0
2014-01-01,B5, 36 months,OWN,660.0,29.0,2.0,26.5,29000.0,13.53,26.12,major_purchase,2.0,10000.0,Individual,339.5,Verified,2.0,FL,f,664.0,2967.0,10616856,9.0,4.0,1,647049.6
2014-01-01,B5, 36 months,RENT,675.0,10.0,0.0,85.1,50000.0,13.53,15.4,debt_consolidation,1.0,17000.0,Individual,577.15,Source Verified,0.0,KS,f,679.0,11314.0,11025042,5.0,11.0,1,1049328.0
2014-01-01,D3, 60 months,OWN,690.0,25.0,0.0,63.2,98000.0,18.25,20.27,debt_consolidation,4.0,35000.0,Individual,893.54,Source Verified,0.0,MA,w,694.0,30285.0,11024975,13.0,11.0,1,386640.0
2014-01-01,A5, 36 months,RENT,690.0,21.0,0.0,39.8,70000.0,8.9,7.1,debt_consolidation,0.0,10000.0,Individual,317.54,Not Verified,0.0,OR,f,694.0,12587.0,10834892,10.0,8.0,1,578620.8
2014-01-01,C5, 60 months,MORTGAGE,730.0,35.0,0.0,36.5,45000.0,16.24,24.05,debt_consolidation,3.0,18825.0,Individual,460.2,Source Verified,0.0,FL,w,734.0,11723.0,10975014,12.0,4.0,1,583977.6
2014-01-01,D1, 60 months,MORTGAGE,665.0,47.0,0.0,76.9,135000.0,16.99,17.21,debt_consolidation,2.0,28000.0,Individual,695.73,Source Verified,0.0,NY,f,669.0,16539.0,10875399,10.0,2.0,0,383961.6
2014-01-01,C4, 36 months,OWN,680.0,13.0,0.0,69.7,27300.0,15.61,26.81,debt_consolidation,1.0,8225.0,Individual,287.59,Verified,0.0,AR,f,684.0,28154.0,10785774,8.0,2.0,1,539136.0
2014-01-01,C5, 36 months,MORTGAGE,665.0,60.0,0.0,16.4,155000.0,16.24,26.02,major_purchase,4.0,9000.0,Individual,317.49,Source Verified,0.0,NV,w,669.0,122389.0,10694794,18.0,11.0,1,512870.4
2014-01-01,C5, 36 months,RENT,665.0,33.0,0.0,68.7,125000.0,16.24,12.99,debt_consolidation,8.0,12250.0,Individual,432.13,Not Verified,0.0,CA,f,669.0,3296.0,10715212,6.0,11.0,1,636422.4
2014-01-01,D1, 60 months,MORTGAGE,670.0,37.0,0.0,56.5,100000.0,16.99,13.16,credit_card,1.0,20000.0,Individual,496.95,Source Verified,0.0,KY,f,674.0,24805.0,10225761,18.0,5.0,1,418176.0
2014-01-01,B3, 36 months,MORTGAGE,685.0,44.0,0.0,73.0,150000.0,11.99,14.54,debt_consolidation,7.0,35000.0,Individual,1162.34,Verified,0.0,PA,f,689.0,49885.0,10985032,17.0,0.0,1,576028.8
2014-01-01,D1, 36 months,RENT,670.0,6.0,2.0,73.6,39000.0,16.99,17.11,debt_consolidation,0.0,14000.0,Individual,499.07,Source Verified,1.0,FL,f,674.0,7877.0,10538054,6.0,2.0,1,473385.6
2014-01-01,D5, 36 months,RENT,660.0,47.0,0.0,73.9,85000.0,19.97,23.42,debt_consolidation,6.0,28900.0,Individual,1073.59,Verified,0.0,FL,f,664.0,23780.0,10776830,10.0,11.0,1,465609.6
2014-01-01,B3, 36 months,RENT,730.0,6.0,0.0,52.4,59030.4,11.99,6.3,debt_consolidation,0.0,15500.0,Individual,514.75,Not Verified,0.0,CA,f,734.0,15094.0,11024966,4.0,11.0,1,631152.0
2014-01-01,B3, 36 months,OWN,690.0,23.0,0.0,71.8,79000.0,11.99,29.8,debt_consolidation,0.0,8500.0,Individual,282.29,Not Verified,0.0,NJ,f,694.0,8908.0,11114681,11.0,9.0,1,334108.8
2014-01-01,A3, 36 months,RENT,740.0,15.0,0.0,14.0,54876.0,7.62,16.73,debt_consolidation,0.0,20000.0,Individual,623.23,Verified,0.0,NY,f,744.0,3711.0,11124717,10.0,11.0,1,347155.2
2014-01-01,D1, 36 months,MORTGAGE,690.0,23.0,0.0,73.3,54367.2,16.99,13.33,credit_card,4.0,8400.0,Individual,299.45,Verified,0.0,AZ,f,694.0,21023.0,10895271,8.0,0.0,1,626054.4
2014-01-01,B5, 36 months,MORTGAGE,710.0,34.0,0.0,57.4,145000.0,13.53,19.8,debt_consolidation,3.0,12000.0,Individual,407.4,Verified,0.0,OH,f,714.0,36775.0,10098362,16.0,11.0,1,452390.4
2014-01-01,D3, 36 months,MORTGAGE,660.0,11.0,0.0,98.9,32000.0,18.25,15.04,debt_consolidation,1.0,5000.0,Individual,181.39,Verified,0.0,SC,f,664.0,12460.0,11124683,5.0,3.0,1,394588.8
